id,text,author
id08083,"In all this I felt mortified, and so I called my father.",EAP
id14937,"Meanwhile, you should not count anymore.",HPL
id18411,"At first, the magistrate seemed perfectly skeptical, but as I continued he became more attentive and interested; I saw him sometimes tremble with horror; in others, a lively surprise, without mixing with disbelief, was painted on his face.",MWS
id12639,"When I was sure of his absence, I returned with a throbbing heart to the scene of my disaster.",EAP
id22470,"In a fearfully brief period, the patient died, when it appeared that, in the flask containing the leeches, one of the poisonous vermicular sangsues found occasionally in the neighboring ponds had been introduced by accident.",EAP
id16949,"He spoke of the marvelous powers of man, of his current state and of his hopes: of what they had been and what they were, and when reason could no longer guide him, his imagination as inspired illuminated the darkness that veils the past and the future",MWS
id20941,"At first, the high priests did not like these festivities, since among them there were strange stories of how the green sea eikon had vanished, and how Taran Ish had died of fear and had left a warning.",HPL
id23842,"The walls were bare boards, and probably they had never known plaster; while the abundance of dust and cobwebs made the place seem more desert than inhabited.",HPL
id23442,"And every morning, when the day was over, I boldly entered the room and spoke to him bravely, calling him by name in a cordial tone and asking how the night had gone.",EAP
id21347,"""He was a great fool, without a doubt,"" someone interposed, ""but not to be compared to a certain individual we all know, with the exception of this strange gentleman.",EAP
id18085,"As the hours passed, I saw that his head was leaning awkwardly while he slept, but I did not bother him.",HPL
id13833,"I will not leave myself like this: do you think I can live fearfully day after day with the sword in my chest and, nevertheless, avoided his mortal wound by a hair, a word I demand that terrible word? Even if it's like a lightning bolt that destroys me, speak it.",MWS
id18195,"I beg your pardon, sir, ""here he addresses a gentleman on the ground,"" but he has the air of an honest man.",EAP
id11894,"He was back in the narrow space with violet lace, with the floor tilted, the low boxes of old books, the bench and the table, the strange objects and the triangular gulf on one side.",HPL
id02298,"However, I examined all my devices with great attention and could not find anything out of place.",EAP
id22502,Do not think that I will be slow to make this sacrifice.,MWS
id10758,"In this way, the persecution continued for a long time.",EAP
id23819,"Without support and weak, let him roam the fields where uncultivated corn is found in the barren land, through the forests planted by his parents, through villages built for their use.",MWS
id19607,This idea was probably suggested by the extreme agitation he had exhibited when the mode of murder was described.,MWS
id05300,"""The stupor and surprise produced in my mind by this extraordinary change in the position of affairs was perhaps, after all, that part of the adventure less amenable to explanation.",EAP
id27891,"Somewhat surprised by all this, I made my retirement to the Baron.",EAP
id12766,"All the time he had spent outside England was like a dream, and all the interest of his soul, all his affections belonged to events that had happened and people who had existed sixteen years before.",MWS
id09251,"The Boatswain Müller, an old man who would have known better if he had not been a superstitious Alsatian pig, was so enthusiastic about this impression that he observed the body in the water; and he swore that after he sank a little, he put his limbs in a swimming position and went south under the waves.",HPL
id04841,"I hesitated to ride, or walk, or enjoy any exercise that would take me from home.",EAP
id23880,"Nor can I better define that peculiarity of the spirit that seemed to place him so essentially separate from all other human beings, that by calling it a habit of intense and continuous thought, permeating even his most trivial actions by intruding into his moments of flirtation and interlacing himself. . with their own flashes of joy like vipers that twist the eyes of the smiling masks on the cornices around the temples of Persepolis.",EAP
id08477,"However, I could not find my last partner, since the dolphins were concentrated thick and dark in the turret.",HPL
id04183,"No, I had decided to die, and I wanted to avoid the misery of knowing it.",MWS
id22424,"A few days ago I have not been quite well, and poor Jup bothers me, almost beyond resistance, for their well-meaning attentions. Would you believe it?",EAP
