id,text,author
id16385,"To be worthy of her, to rise to her greatness by the exercise of talents and virtue, to reciprocate her love with devoted, untiring tenderness, was the only gratitude I could offer for the incomparable gift.",MWS
id25202,"I saw, alright, that he would naturally be driven to simplicity, if not intentionally induced to make a choice.",EAP
id25025,"The bolt stopped naturally, and I heard the ground creak as the wanderer left the room.",HPL
id11962,The house was a four storey house with attic.,EAP
id18039,His business is important and concerns the lady herself.,EAP
id01712,"Shameful debauchery of flagrant treacheries, of which atrocities were not heard, quickly made it clear to his trembling vassals that no submissive submission on their part could ever prove any proof against the merciless catches of a petty Caligula.",EAP
id03472,"Everything was gold of old date and of great variety of French, Spanish and German money, with a few English guineas and some counters of which we had never seen specimens.",EAP
id03987,"Adolescents, nobles of the land, for the sake of the mother or the sister, the services of the servants with amiable serenity.",MWS
id27802,"She rose as she saw us enter, and when we were alone with her she threw herself bitterly to Elisabeth's feet.",MWS
id21098,"My acquaintance with Ritzner began in the magnificent Château Jung, where a train of droll adventures, which was not to be made public, took a seat for him and gave, with a little more difficulty, a partial insight into his mental state.",EAP
id10662,"Wilcox was still living alone in the Fleur de Lys building on Thomas Street, a vile Victorian imitation of seventeenth-century Breton architecture, with its stucco façade set amidst the beautiful colonial houses on the old hill and shaded by the finest Georgian church tower in America ,",HPL
id08423,"You were not found, and I was afraid of losing a trade. """,EAP
id25232,"The apparition spoke of the curse hovering over my house, told me about my coming end, dealt with the injustice that my ancestor had committed against old Michel Mauvais, and rejoiced at the revenge of Charles Le Sorcier.",HPL
id15813,"Sweet and beloved Elizabeth I read and read her letter again, and a few soft feelings stole into my heart and dared to whisper paradise-like dreams of love and joy; but the apple had already been eaten, and the angel's arm exposed me with all hope.",MWS
id26097,"Felix answered with a cheerful accent, and the old man started his music again when someone knocked on the door.",MWS
id24422,"She remembered how many times he had declared this loneliness to be the greatest evil of all, and how death was for him full of fear and pain when he imagined a lonely tomb.",MWS
id02279,The balloon was unusually stable and looked beautiful.,EAP
id02591,At lunchtime he had breakfast at the university spa and picked up a newspaper from the next seat while he waited for dessert.,HPL
id13453,"""Yes, yes,"" I said, ""yes, yes"". ""You?",EAP
id21935,"Is it not possible that while a high genius is necessarily ambitious, the highest lies above what is called ambition?",EAP
id16619,"Adieu, my dear Margaret.",MWS
id23270,Her cheek was reddened by the expectation of the fight. her eyes sparkled with hope for triumph.,MWS
id23735,Would a number of men have dragged such a corpse in order to leave visible traces of pulling?,EAP
id03973,"The old rails were very light and so close together that, according to modern ideas, they were rather frivolous, if not dangerous.",EAP
id16366,"Let us rather assume gallantly: or perhaps for all these hanging orbs, this beautiful jewel in the sky diadem, may not be certain of plague, perhaps in a secluded corner, in eternal spring, and billowing trees, and babbling streams, we can find life ,",MWS
id02073,"Yeah, the smell was the same as the one that made him sick in Whateley Farmhouse less than three years ago.",HPL
id13009,"I had come to the conclusion that the extra luggage of my friend, the artist, would turn out to be pictures or at least a picture; for I knew that he had been with Nicolino for several weeks; and now here was a box which, in its form, perhaps contained nothing but a copy of Leonardo's ""Last Supper""; and a copy of this Last Supper, made by Rubini the Younger in Florence, I had for some time been in Nicolino's possession.",EAP
id03607,Such invitations became less heartfelt less frequently in the time they ceased altogether.,EAP
id03471,The name Dupin had become a household name with its emissaries.,EAP
id08287,"He even says that the whole village knew of my journeys to the tomb, and that I was often watched as I slept in the arbor in front of the grim facade, my half-open eyes fixed on the cleft leading to the interior.",HPL
id12537,"And I looked at the characters of the rock, and they were changed; and the characters were SILENCE.",EAP
id03428,West had never been successful because he could never procure a corpse so fresh.,HPL
id17819,"I will no longer see or feel the sun or stars, as the winds play on my cheeks.",MWS
id02424,"Every day a new scene appeared, showing in him a spirit that was working with an unknown terror, which he now mastered, but which at times threatened to overturn his reason and plunge the bright seat of his intelligence into constant chaos.",MWS
id17579,"""When I think, my dear cousin,"" she said, ""in the miserable death of Justine Moritz, I no longer see the world and her works as they have appeared to me before.",MWS
id25046,"But his understanding, his charity, his virtues, want a field for practice and presentation; and we will get it for him.",MWS
