id,text,author
id04071,"Even when a shot is fired at a corpse, and it gets up before five or six days of immersion, it sinks again if it is not.",EAP
id03508,"If they had known, the coincidence of the names would have brought a radical and frightening action indeed, his limited whispering would not have precipitated the final riot that erased the Roulets of the city?",HPL
id03567,"And now a new anguish seizes me the sound would be heard by a neighbor The old man's hour had come With a loud cry, I opened the lantern and jumped into the room.",EAP
id22214,"Real blood, there was none; only the fetid green-yellow ichor which ran along the ground painted beyond the radius of the viscosity, and left behind a curious discoloration.",HPL
id08424,"The veil must be thicker than that invented by Turkish jealousy; the wall higher than Vathek's inaccessible tower, which should hide from him the workings of his heart, and conceal from his sight the secret of his actions.",MWS
id20246,"When I stopped crying, reason and memory came back to me, and I began to think more serenely about what had happened and how I was doing. Only a few hours had passed, but a powerful revolution had taken place against me. the natural work of the years had been negotiated since the morning: my father had also died for me, and I felt for a moment as if he had white hair in his coffin and that the youth disappeared at the approach of his age, crying dissolution.",MWS
id23721,"Sometimes he performed marvels of surgery for the soldiers; but his chief delights were of a less public and philanthropic kind, requiring many explanations of sounds which seemed peculiar even among the babel of the damned.",HPL
id26562,"One evening when I was walking on the Victoria embankment to get some air, I saw a black form darken one of the reflections of the lamps in the water.",HPL
id02013,The cracked lips tried to frame words that I could not quite understand.,HPL
id03216,"An eye for an eye. My God, Birch, but you got what you deserved.",HPL
id06685,"I want to appease him, but can I advise a man so miserable, so devoid of any hope of consolation, to live?",MWS
id24308,"Nobody, however, had used the telescope at that moment.",HPL
id00039,"Then the courage returned, and I scraped more ground in the light of the electric torch I had provided.",HPL
id13790,"For ten years they talked about it in the land of Mnar, and as it approached Sarnath, horses, camels, and elephants arrived from Thraa, Ilarnek, and Kadatheron, and all the cities of Mnar and the lands beyond.",HPL
id13535,A raven thief; a fox cheat; a weasel outwits; a man has fallen.,EAP
id27766,"Doctor D resolved at once to stay with the patient all night, while Doctor F left with the promise of returning at daybreak.",EAP
id00597,"It was my intention to convey the idea that both were done in the same way, at the same point.",EAP
id02898,"This original correspondence was not preserved, but his notes formed a complete and very significant digest.",HPL
id21770,"The trunk had moved intelligently; and, incredible to tell, we were both deeply convinced that articulated sounds came from the detached head as it was in a dark corner of the lab.",HPL
id16732,"Externally, he was the same as the last son who was calm, cold, light and yellow, with blue eyes with glasses and a youthful look that years and fears never seemed to change.",HPL
id03188,"Her guardian, Sally, was killing the trees and planting the trees next to the rud, and said they were a kind of saunas, like an elephant puffin, a treadin, a haired head.",HPL
id25939,"The murderers must have passed, then, through those in the back room.",EAP
id16713,"Who would dare """" The thief, ""said G.,"" is Minister D, who dares all things, unbecoming ones as well as those becoming a man.",EAP
id16843,"Would not it be, in many years, when the age would extinguish the burning sensations he was experiencing now, could he then no longer be a father to me?",MWS
id08632,"It was a dark blur, like a rim, alone, as it hurtled down the unfathomable ocean.",EAP
id12829,Very little time had passed before I saw that the attempt was not to be a total failure.,HPL
id26968,"When the fever of my young life is exhausted; when the placid age tames the vulture that devours me, friendship can come, love and hope being dead.",MWS
id17424,"I can not say with what passion I loved everything, even the inanimate objects that surrounded me.",MWS
id22705,I had been too suspicious for that.,EAP
id24064,It became a question of knowing whether he had fallen among the unrecognized; but no broken ornament or stained trapping has betrayed his fate.,MWS
id21578,"He was rarely at the palace; never, but when he was assured that his public duties would prevent him from remaining alone with Perdita.",MWS
id03149,"He staggered against the wall, while I closed the door with an oath, and ordered him to draw.",EAP
